web-scraper-order,web-scraper-start-url,professors
"1740090264-5476","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904109&any_academic=2024_25&idioma=cat&modalitat=p","BELTRÁN FERNÁNDEZ, MARC"
"1740090266-5477","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904115&any_academic=2024_25&idioma=cat&modalitat=p","CAPILLA LUQUE, JAVIER"
"1740090266-5478","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904115&any_academic=2024_25&idioma=cat&modalitat=p","VILLUENDAS VÁZQUEZ, OSCAR"
"1740090266-5479","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904115&any_academic=2024_25&idioma=cat&modalitat=p","CAMUÑA PARDO, LAURA"
"1740090269-5480","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","MULERO ABELLÁN, MIGUEL"
"1740090269-5481","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","MUGUERZA MARQUÍNEZ, MARIA BEGOÑA"
"1740090269-5482","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","RULL AIXA, ANNA"
"1740090269-5483","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","ARREAZA GIL, VERÓNICA"
"1740090269-5484","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","GIRONÈS I GARRETA, AINA"
"1740090269-5485","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904112&any_academic=2024_25&idioma=cat&modalitat=p","CIRASINO MEDRANO, JULIETA"
"1740090271-5486","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904116&any_academic=2024_25&idioma=cat&modalitat=p","GINÉS MIR, IRIS"
"1740090273-5487","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","CANO LIRA, JOSÉ FRANCISCO"
"1740090273-5488","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","STCHIGEL GLIKMAN, ALBERTO MIGUEL"
"1740090273-5489","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","GARCÍA SÁNCHEZ, DANIA"
"1740090273-5490","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","CAPILLA LUQUE, JAVIER"
"1740090273-5491","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","FERNÁNDEZ BRAVO, ANA"
"1740090273-5492","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904113&any_academic=2024_25&idioma=cat&modalitat=p","VIRGILI LÓPEZ, MARIA GORETTI"
"1740090276-5493","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","BLAY OLIVÉ, MARIA TERESA"
"1740090276-5494","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","MAYMO MASIP, ELSA"
"1740090276-5495","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","RODRIGUEZ PEÑA, MARIA DEL MAR"
"1740090276-5496","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","GIRONÈS I GARRETA, AINA"
"1740090276-5497","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","ZAMORA ÚBEDA, MARÍA"
"1740090276-5498","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904111&any_academic=2024_25&idioma=cat&modalitat=p","UROZ MAS, CELIA"
"1740090278-5499","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","BLAY OLIVÉ, MARIA TERESA"
"1740090278-5500","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","DEL BAS PRIOR, JOSÉ MARÍA"
"1740090278-5501","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","GUIRRO CASTELLNOU, MARIA"
"1740090278-5502","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","PALACIOS JORDAN, HÉCTOR"
"1740090278-5503","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904114&any_academic=2024_25&idioma=cat&modalitat=p","TORRELL GALCERAN, HELENA"
"1740090280-5504","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904119&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ GALLEGO, ESTHER"
"1740090280-5505","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904119&any_academic=2024_25&idioma=cat&modalitat=p","GABALDÓ BARRIOS, XAVIER"
"1740090280-5506","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904119&any_academic=2024_25&idioma=cat&modalitat=p","FORT GALLIFA, ISABEL"
"1740090280-5507","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904119&any_academic=2024_25&idioma=cat&modalitat=p","BAUMANN , AXEL YAIN"
"1740090282-5508","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904121&any_academic=2024_25&idioma=cat&modalitat=p","CONSTANTÍ GARRIGA, MAGDALENA"
"1740090282-5509","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904121&any_academic=2024_25&idioma=cat&modalitat=p","OLKIEWICZ , MAGDALENA ANNA"
"1740090282-5510","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904121&any_academic=2024_25&idioma=cat&modalitat=p","LOPEZ COLOM, CLARA"
"1740090282-5511","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904121&any_academic=2024_25&idioma=cat&modalitat=p","PAROLO , CLAUDIO"
"1740090285-5512","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904117&any_academic=2024_25&idioma=cat&modalitat=p","LLAURADÓ REVERCHON, JOSÉ MARÍA"
"1740090285-5513","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904117&any_academic=2024_25&idioma=cat&modalitat=p","REGUANT MIRANDA, CRISTINA"
"1740090285-5514","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904117&any_academic=2024_25&idioma=cat&modalitat=p","SILVA CLAROS, ANDREA IRENE"
"1740090287-5515","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904118&any_academic=2024_25&idioma=cat&modalitat=p","CALVO MANSO, ENRIQUE"
"1740090289-5516","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904120&any_academic=2024_25&idioma=cat&modalitat=p","REGUERO DE LA POZA, MARIA DEL MAR"
"1740090289-5517","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904120&any_academic=2024_25&idioma=cat&modalitat=p","MACKIE WALKER, ALLAN DONALD"
"1740090289-5518","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904120&any_academic=2024_25&idioma=cat&modalitat=p","CASTRO ANAYA, LUIS EDUARDO"
"1740090291-5519","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904131&any_academic=2024_25&idioma=cat&modalitat=p","GALIANA SAURA, VERONICA"
"1740090291-5520","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904131&any_academic=2024_25&idioma=cat&modalitat=p","PRADES TENA, JORDI"
"1740090294-5521","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904134&any_academic=2024_25&idioma=cat&modalitat=p","VIVES VENTURA, AMADEU"
"1740090296-5522","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904122&any_academic=2024_25&idioma=cat&modalitat=p","PINENT ARMENGOL, MONTSERRAT"
"1740090296-5523","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904122&any_academic=2024_25&idioma=cat&modalitat=p","CORTÉS ESPINAR, ANTONIO JESÚS"
"1740090296-5524","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904122&any_academic=2024_25&idioma=cat&modalitat=p","LORES URQUIZU, MÒNICA"
"1740090296-5525","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904122&any_academic=2024_25&idioma=cat&modalitat=p","SOLER BORONAT, ORIA"
"1740090298-5526","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904123&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ GALLEGO, ESTHER"
"1740090298-5527","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904123&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ CALVO, RICARDO"
"1740090298-5528","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904123&any_academic=2024_25&idioma=cat&modalitat=p","VILALTA VIDEGAIN, ADRIÀ"
"1740090301-5529","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904125&any_academic=2024_25&idioma=cat&modalitat=p","MUGUERZA MARQUÍNEZ, MARIA BEGOÑA"
"1740090301-5530","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904125&any_academic=2024_25&idioma=cat&modalitat=p","SUÁREZ RECIO, MANUEL"
"1740090301-5531","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904125&any_academic=2024_25&idioma=cat&modalitat=p","GUAITA ESTERUELAS, SANDRA"
"1740090303-5532","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904132&any_academic=2024_25&idioma=cat&modalitat=p","FERNÁNDEZ LARREA, JUAN BAUTISTA"
"1740090305-5533","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904130&any_academic=2024_25&idioma=cat&modalitat=p","CORDERO OTERO, RICARDO ROMÁN"
"1740090307-5534","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904128&any_academic=2024_25&idioma=cat&modalitat=p","BENGOA , CHRISTOPHE JOSÉ"
"1740090310-5535","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904129&any_academic=2024_25&idioma=cat&modalitat=p","MASIP VERNIS, LLUIS"
"1740090312-5536","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904133&any_academic=2024_25&idioma=cat&modalitat=p","CORDERO OTERO, RICARDO ROMÁN"
"1740090314-5537","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904127&any_academic=2024_25&idioma=cat&modalitat=p","MARCÉ RECASENS, ROSA MARIA"
"1740090314-5538","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904127&any_academic=2024_25&idioma=cat&modalitat=p","POCURULL AIXALA, EVA"
"1740090314-5539","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904127&any_academic=2024_25&idioma=cat&modalitat=p","AGUILAR ANGUERA, MARIA DEL CARMEN"
"1740090317-5540","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904401&any_academic=2024_25&idioma=cat&modalitat=p","GARCIA VALLVE, SANTIAGO"
"1740090317-5541","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904401&any_academic=2024_25&idioma=cat&modalitat=p","ARAGONÈS BARGALLÓ, GERARD"
"1740090317-5542","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904401&any_academic=2024_25&idioma=cat&modalitat=p","SOLIZ RUEDA, JORGE RICARDO"
"1740090319-5543","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","AROLA FERRER, LUIS MARIA"
"1740090319-5544","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","PUJADAS ANGUIANO, GERARD"
"1740090319-5545","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","ARDÉVOL GRAU, ANNA"
"1740090319-5546","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","PINENT ARMENGOL, MONTSERRAT"
"1740090319-5547","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","MULERO ABELLÁN, MIGUEL"
"1740090319-5548","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","ARAGONÈS BARGALLÓ, GERARD"
"1740090319-5549","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","RULL AIXA, ANNA"
"1740090319-5550","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","GÓMEZ ALVAREZ, JOSEP"
"1740090319-5551","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","MAS CAPDEVILA, ANNA"
"1740090319-5552","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","SERENA PERELLÓ, CAROLINA"
"1740090319-5553","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","COLOM PELLICER, MARINA"
"1740090319-5554","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","RODRÍGUEZ CALVO, RICARDO"
"1740090319-5555","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","SOLIZ RUEDA, JORGE RICARDO"
"1740090319-5556","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=cat&modalitat=p","ESCOTE MIRÓ, XAVIER"
"1740090321-5557","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","FERNÁNDEZ LARREA, JUAN BAUTISTA"
"1740090321-5558","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","POBLET ICART, MARIA MONTSERRAT"
"1740090321-5559","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","PUJADAS ANGUIANO, GERARD"
"1740090321-5560","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","ARDÉVOL GRAU, ANNA"
"1740090321-5561","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","GARCÍA SÁNCHEZ, DANIA"
"1740090321-5562","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","CORDERO OTERO, RICARDO ROMÁN"
"1740090321-5563","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","CAPILLA LUQUE, JAVIER"
"1740090321-5564","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","MULERO ABELLÁN, MIGUEL"
"1740090321-5565","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","MUGUERZA MARQUÍNEZ, MARIA BEGOÑA"
"1740090321-5566","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","SANCHIS TALÓN, MARTA"
"1740090321-5567","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=19&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=cat&modalitat=p","BELTRÁN DEBÓN, RAÚL ALEJANDRO"
