web-scraper-order,web-scraper-start-url,coordinators
"1740084390-3836","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274112&any_academic=2024_25&idioma=cat&modalitat=p","BRUGUÉS MELLADO, CRISTINA"
"1740084393-3837","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274122&any_academic=2024_25&idioma=cat&modalitat=p","TRIGONI , EFTHALIA"
"1740084395-3838","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274125&any_academic=2024_25&idioma=cat&modalitat=p","PYM , ANTHONY DAVID"
"1740084397-3839","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274115&any_academic=2024_25&idioma=cat&modalitat=p","RIERA TOLÓ, MARIA"
"1740084399-3840","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274117&any_academic=2024_25&idioma=cat&modalitat=p","COSTELLO , KEVIN PATRICK"
"1740084402-3841","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274118&any_academic=2024_25&idioma=cat&modalitat=p","GUTIÉRREZ-COLON PLANA, MARIA DEL MAR"
"1740084404-3842","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274116&any_academic=2024_25&idioma=cat&modalitat=p","RIERA TOLÓ, MARIA"
"1740084406-3843","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274301&any_academic=2024_25&idioma=cat&modalitat=p","ROMERO GALLEGO, JOAQUIN"
"1740084409-3844","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274213&any_academic=2024_25&idioma=cat&modalitat=p","STYLE , JOHN GLENMORE"
"1740084411-3845","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274224&any_academic=2024_25&idioma=cat&modalitat=p","LEQUENNE , MARIE ANNE"
"1740084413-3846","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274216&any_academic=2024_25&idioma=cat&modalitat=p","STYLE , JOHN GLENMORE"
"1740084415-3847","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274201&any_academic=2024_25&idioma=cat&modalitat=p","RIUTORT RIUTORT, MACIÀ"
"1740084418-3848","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274233&any_academic=2024_25&idioma=cat&modalitat=p","OLTRA MASSUET, MARIA ISABEL"
"1740084420-3849","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274219&any_academic=2024_25&idioma=cat&modalitat=p","AYVAZYAN , NUNE"
"1740084423-3850","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274243&any_academic=2024_25&idioma=cat&modalitat=p","CHARALAMPOUS , CHARALAMPOS"
"1740084425-3851","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274226&any_academic=2024_25&idioma=cat&modalitat=p","AYVAZYAN , NUNE"
"1740084429-3852","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274227&any_academic=2024_25&idioma=cat&modalitat=p","ROMERO GALLEGO, JOAQUIN"
"1740084431-3853","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274210&any_academic=2024_25&idioma=cat&modalitat=p","HÀ , TÚ ANH"
"1740084433-3854","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=12&ensenyament=1227&assignatura=12274204&any_academic=2024_25&idioma=cat&modalitat=p","RIUTORT RIUTORT, MACIÀ"
"1740084436-3855","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625103s&any_academic=2024_25&idioma=cat&modalitat=s","CANALS VENTÍN, MARIA PURIFICACIÓ"
"1740084438-3856","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625105s&any_academic=2024_25&idioma=cat&modalitat=s","ORTÍN FONT, MARIA FRANCESCA"
"1740084440-3857","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625104s&any_academic=2024_25&idioma=cat&modalitat=s","PÉREZ MERINO, LAURA"
"1740084443-3858","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625101s&any_academic=2024_25&idioma=cat&modalitat=s","FEBRER MARTÍNEZ, GABRIEL DE"
"1740084445-3859","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625107s&any_academic=2024_25&idioma=cat&modalitat=s","FEBRER MARTÍNEZ, GABRIEL DE"
"1740084449-3860","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625214s&any_academic=2024_25&idioma=cat&modalitat=s","FEBRER MARTÍNEZ, GABRIEL DE"
"1740084451-3861","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625215s&any_academic=2024_25&idioma=cat&modalitat=s","ARENAS PRAT, MERITXELL"
"1740084454-3862","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625113s&any_academic=2024_25&idioma=cat&modalitat=s","MARTÍNEZ ALMAZÁN, MARIA ESTHER"
"1740084456-3863","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625203s&any_academic=2024_25&idioma=cat&modalitat=s","FEBRER MARTÍNEZ, GABRIEL DE"
"1740084458-3864","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625207s&any_academic=2024_25&idioma=cat&modalitat=s","SÁNCHEZ RODRÍGUEZ, JOSÉ LUÍS"
"1740084460-3865","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625112s&any_academic=2024_25&idioma=cat&modalitat=s","GONZALEZ PERIS, MANUEL"
"1740084463-3866","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625106s&any_academic=2024_25&idioma=cat&modalitat=s","ARIJA VAL, MARIA VICTORIASOLÀ ALBERICH, ROSA MARIA"
"1740084465-3867","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625109s&any_academic=2024_25&idioma=cat&modalitat=s","LLAURADÓ RIBÉ, ELISABET"
"1740084467-3868","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1462&assignatura=14625301s&any_academic=2024_25&idioma=cat&modalitat=s","LLAURADÓ RIBÉ, ELISABET"
"1740084470-3869","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635230s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084472-3870","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635232s&any_academic=2024_25&idioma=cat&modalitat=s","COLOMINA FOSCH, MARIA TERESA"
"1740084474-3871","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635233s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084476-3872","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635103s&any_academic=2024_25&idioma=cat&modalitat=s","ARIJA VAL, MARIA VICTORIA"
"1740084479-3873","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635213s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084481-3874","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635228s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084483-3875","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635102s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084485-3876","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635214s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084488-3877","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635101s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUELSUREDA BATLLE, FRANCESC XAVIER"
"1740084490-3878","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635231s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084492-3879","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635229s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084494-3880","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635211s&any_academic=2024_25&idioma=cat&modalitat=s","ROIGÉ CASTELLVÍ, JOANA"
"1740084497-3881","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635204s&any_academic=2024_25&idioma=cat&modalitat=s","COLOMINA FOSCH, MARIA TERESABELLÉS MATEU, MONTSERRAT"
"1740084499-3882","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635206s&any_academic=2024_25&idioma=cat&modalitat=s","SUREDA BATLLE, FRANCESC XAVIERFOLCH LOPEZ, JAUME"
"1740084501-3883","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635210s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084504-3884","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635215s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084506-3885","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635216s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084508-3886","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1463&assignatura=14635301s&any_academic=2024_25&idioma=cat&modalitat=s","SANTAFÉ MARTÍNEZ, MANUEL"
"1740084511-3887","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224004&any_academic=2024_25&idioma=cat&modalitat=p","GENÉ DÍAZ, JOSEPA"
"1740084513-3888","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224005&any_academic=2024_25&idioma=cat&modalitat=p","SALVADÓ ARTELLS, MARÇAL"
"1740084515-3889","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224101&any_academic=2024_25&idioma=cat&modalitat=p","PORTILLO GUISADO, MARIA DEL CARMEN"
"1740084518-3890","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224120&any_academic=2024_25&idioma=cat&modalitat=p","REY REÑONES, CRISTINA"
"1740084520-3891","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224006&any_academic=2024_25&idioma=cat&modalitat=p","SANTAFÉ MARTÍNEZ, MANUELJUST BORRÀS, LAIA"
"1740084522-3892","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224003&any_academic=2024_25&idioma=cat&modalitat=p","ROMEU FERRAN, MARTASOLÀ ALBERICH, ROSA MARIA"
"1740084524-3893","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224007&any_academic=2024_25&idioma=cat&modalitat=p","DÍAZ LÓPEZ, ANDRES"
"1740084527-3894","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224001&any_academic=2024_25&idioma=cat&modalitat=p","FOLCH LOPEZ, JAUME"
"1740084529-3895","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224002&any_academic=2024_25&idioma=cat&modalitat=p","BELLÉS MATEU, MONTSERRAT"
"1740084531-3896","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224008&any_academic=2024_25&idioma=cat&modalitat=p","PALLEJÀ MILLÁN, MERITXELL"
"1740084533-3897","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224102&any_academic=2024_25&idioma=cat&modalitat=p","PORTILLO GUISADO, MARIA DEL CARMEN"
"1740084536-3898","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224112&any_academic=2024_25&idioma=cat&modalitat=p","BULLÓ BONET, MÒNICA"
"1740084538-3899","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224121&any_academic=2024_25&idioma=cat&modalitat=p","CANO LIRA, JOSÉ FRANCISCOFERNÁNDEZ BRAVO, ANA"
"1740084540-3900","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224113&any_academic=2024_25&idioma=cat&modalitat=p","FOLCH LOPEZ, JAUMEGENÉ DÍAZ, JOSEPABULLÓ BONET, MÒNICABEDMAR CARRETERO, CRISTINABELLÉS MATEU, MONTSERRAT"
"1740084543-3901","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224105&any_academic=2024_25&idioma=cat&modalitat=p","SALAS SALVADÓ, JORGE"
"1740084545-3902","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224009&any_academic=2024_25&idioma=cat&modalitat=p","LASSO DE LA VEGA GÓMEZ, NURIA"
"1740084547-3903","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224125&any_academic=2024_25&idioma=cat&modalitat=p","BECERRA TOMÁS, NEREA"
"1740084550-3904","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224104&any_academic=2024_25&idioma=cat&modalitat=p","BABIO SÁNCHEZ, NANCY ELVIRA"
"1740084552-3905","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224114&any_academic=2024_25&idioma=cat&modalitat=p","SOLÀ ALBERICH, ROSA MARIA"
"1740084554-3906","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224106&any_academic=2024_25&idioma=cat&modalitat=p","GUILLÉN REY, NÚRIA"
"1740084556-3907","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224115&any_academic=2024_25&idioma=cat&modalitat=p","TALTAVULL ANGLADA, NÚRIA"
"1740084559-3908","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224111&any_academic=2024_25&idioma=cat&modalitat=p","REY REÑONES, CRISTINA"
"1740084561-3909","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224126&any_academic=2024_25&idioma=cat&modalitat=p","JARDÍ PIÑANA, CRISTINA"
"1740084563-3910","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224103&any_academic=2024_25&idioma=cat&modalitat=p","MUÑOZ HERNANDO, JUDIT"
"1740084565-3911","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224107&any_academic=2024_25&idioma=cat&modalitat=p","VENDRELL ORTEGA, JUAN JOSÉMEGÍAS RANGIL, ISABEL CLARA"
"1740084568-3912","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224127&any_academic=2024_25&idioma=cat&modalitat=p","DÍAZ LÓPEZ, ANDRES"
"1740084570-3913","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224109&any_academic=2024_25&idioma=cat&modalitat=p","VALLS ZAMORA, ROSA MARIA"
"1740084572-3914","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224129&any_academic=2024_25&idioma=cat&modalitat=p","LUQUE MORENO, VERÒNICA"
"1740084574-3915","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224110&any_academic=2024_25&idioma=cat&modalitat=p","ESCRIBANO SUBÍAS, JOAQUÍNFERRE PALLAS, NATALIABONADA SANJAUME, ANNA MARIA"
"1740084577-3916","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224122&any_academic=2024_25&idioma=cat&modalitat=p","ROVIRA SOLANO, JOAQUIM"
"1740084579-3917","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224116&any_academic=2024_25&idioma=cat&modalitat=p","FERNÁNDEZ BRAVO, ANACANO LIRA, JOSÉ FRANCISCO"
"1740084581-3918","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224117&any_academic=2024_25&idioma=cat&modalitat=p","ARIJA VAL, MARIA VICTORIA"
"1740084584-3919","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224128&any_academic=2024_25&idioma=cat&modalitat=p","BECERRA TOMÁS, NEREA"
"1740084586-3920","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224118&any_academic=2024_25&idioma=cat&modalitat=p","PEDRET FIGUEROLA, ANNA"
"1740084588-3921","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224119&any_academic=2024_25&idioma=cat&modalitat=p","BEDMAR CARRETERO, CRISTINA"
"1740084590-3922","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224130&any_academic=2024_25&idioma=cat&modalitat=p","GILS CONTRERAS, ANNA"
"1740084593-3923","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224301&any_academic=2024_25&idioma=cat&modalitat=p","BABIO SÁNCHEZ, NANCY ELVIRA"
"1740084595-3924","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224401&any_academic=2024_25&idioma=cat&modalitat=p","SOLÀ ALBERICH, ROSA MARIA"
"1740084597-3925","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224123&any_academic=2024_25&idioma=cat&modalitat=p","SALAS SALVADÓ, JORGEVENDRELL ORTEGA, JUAN JOSÉMEGÍAS RANGIL, ISABEL CLARA"
"1740084599-3926","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224402&any_academic=2024_25&idioma=cat&modalitat=p","ROMEU FERRAN, MARTA"
"1740084602-3927","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=14&ensenyament=1422&assignatura=14224124&any_academic=2024_25&idioma=cat&modalitat=p","ARIJA VAL, MARIA VICTORIAMEGÍAS RANGIL, ISABEL CLARAVENDRELL ORTEGA, JUAN JOSÉ"
